-6.456194, 3.235574, 15.282314, 160, 134, 95, 0.041830
-18.557875, 3.213060, 21.433980, 192, 174, 159, 0.036601
-7.635514, 2.484203, 11.734460, 221, 220, 208, 0.022222
-12.626543, 2.653817, 15.807553, 210, 206, 192, 0.063137
-6.047849, 3.218346, 12.706170, 188, 193, 197, 0.027451
-12.509772, 3.118337, 14.292733, 196, 180, 146, 0.037908
-5.540393, 3.283325, 13.907974, 96, 77, 58, 0.043137
-12.932621, -1.337276, 14.366818, 81, 69, 47, 0.811275
-4.420080, 3.367425, 12.515456, 70, 67, 63, 0.032680
-11.985345, 3.047962, 16.174181, 216, 217, 200, 0.060131
-8.495684, 3.420818, 8.649603, 125, 132, 135, 0.036275
-7.607131, 2.571350, 11.779224, 211, 215, 208, 0.030065
-9.377794, 2.877830, 17.629918, 130, 115, 80, 0.044818
-9.039932, 3.474687, 9.800554, 130, 131, 127, 0.047059
-13.977581, 2.944280, 15.526703, 225, 209, 180, 0.053333
-10.291136, 3.255266, 13.161323, 200, 186, 159, 0.086275
-6.339656, 3.193211, 15.371173, 156, 131, 90, 0.035294
-12.516603, 2.853324, 15.584198, 228, 222, 203, 0.053159
-11.618180, 3.447782, 11.654137, 146, 130, 102, 0.053595
-14.138109, 3.036716, 19.202737, 220, 212, 196, 0.039216
-8.121396, 2.064934, 18.148515, 121, 112, 96, 0.024837
-8.231509, 2.411392, 17.487149, 78, 59, 38, 0.039216
-5.067428, 3.212045, 14.346615, 149, 133, 109, 0.030065
-10.010147, 3.452182, 9.788306, 112, 117, 120, 0.042157
-6.744603, 2.411077, 17.218003, 35, 31, 19, 0.032680
-5.773966, 3.157833, 15.706427, 103, 80, 47, 0.049673
-7.795217, 3.100433, 12.426369, 127, 137, 147, 0.051961
-13.652025, 2.957639, 15.240051, 174, 159, 130, 0.061264
-10.483112, 3.169437, 13.631742, 214, 199, 171, 0.078922
-9.211973, 3.431670, 12.230219, 128, 135, 141, 0.040784
-11.770435, -0.600137, 12.075933, 141, 139, 126, 0.619608
-13.361079, 1.224492, 15.245672, 130, 118, 98, 0.210458
-7.810733, 3.131293, 12.123762, 60, 69, 78, 0.049412
-10.774112, 3.157675, 14.542254, 140, 122, 93, 0.052050
-12.029933, 3.466771, 12.404178, 178, 162, 128, 0.048627
-8.338506, 3.317126, 9.302663, 148, 132, 104, 0.037255
-9.752433, 3.086979, 13.942520, 232, 228, 209, 0.029804
-8.238690, 3.475943, 9.072531, 119, 118, 115, 0.030392
-7.611751, -5.911754, 14.308922, 100, 140, 201, 0.043137
-7.637373, -5.964035, 14.366223, 100, 140, 201, 0.042157
-7.581304, 3.264468, 8.821740, 139, 128, 106, 0.043137
-8.412985, 3.145507, 17.523001, 187, 157, 111, 0.032680
-15.584885, 3.022966, 8.330598, 47, 55, 65, 0.052549
-10.349359, 3.004525, 18.042251, 196, 173, 137, 0.031373
-5.975982, 3.149589, 15.817505, 79, 61, 30, 0.028758
-10.129849, 3.497215, 10.413620, 125, 127, 124, 0.037255
-8.540740, 3.415059, 9.427533, 127, 117, 96, 0.041569
-4.807432, 3.358342, 12.780399, 78, 77, 74, 0.024837
-9.333676, 3.265325, 10.243842, 122, 111, 93, 0.019608
-7.052620, 3.356724, 15.319095, 148, 122, 83, 0.031373
-7.779657, 3.112343, 11.939901, 63, 72, 79, 0.060963
-7.541697, 3.259137, 9.019774, 149, 152, 146, 0.035294
-7.678047, 3.260136, 8.902221, 142, 129, 114, 0.035294
-14.305633, -4.280434, 11.723334, 91, 105, 118, 0.694902
-10.451492, 3.261720, 11.451897, 143, 145, 140, 0.032680
-10.264025, -0.855061, 11.702255, 46, 50, 51, 0.669935
-7.480287, 3.378786, 16.025399, 167, 138, 97, 0.022222
-6.758456, 3.249267, 15.217050, 224, 197, 162, 0.024837
-8.141706, 2.784030, 17.798118, 63, 49, 28, 0.026144
-5.912700, 3.339649, 14.201053, 138, 114, 88, 0.020915
-7.529701, 3.288477, 9.076347, 151, 156, 152, 0.045098
-4.558664, 3.339973, 13.052784, 127, 112, 96, 0.041830
-5.720754, 1.953007, 15.829243, 43, 35, 18, 0.043137
-10.047317, 3.408963, 9.455308, 110, 119, 128, 0.044118
-10.505907, 3.245663, 12.766809, 193, 181, 157, 0.051373
-5.920690, 2.296717, 16.453875, 126, 120, 100, 0.032680
-14.601915, 3.165123, 18.564395, 165, 154, 130, 0.051765
-7.793288, -6.305493, 14.348693, 145, 182, 240, 0.046275
-12.489036, 2.903338, 15.316839, 210, 204, 187, 0.062484
-5.385155, 2.114794, 15.489998, 45, 38, 18, 0.033987
-13.505567, 3.163385, 14.719256, 135, 119, 78, 0.038235
-8.005495, 3.198893, 10.577050, 144, 153, 161, 0.066993
-8.979162, -2.847705, 14.721381, 68, 69, 61, 0.676190
-7.581953, -1.773800, 9.984142, 169, 166, 151, 0.743137
-9.252915, -2.995376, 14.949913, 50, 52, 49, 0.427451
-5.388271, 3.243705, 14.704795, 129, 107, 79, 0.030065
-4.631308, 3.365360, 12.450511, 126, 135, 147, 0.045752
-27.039687, 3.371512, 23.602694, 97, 111, 122, 0.036275
-19.081663, 3.258842, 16.199406, 174, 176, 170, 0.043137
-7.957413, 3.227273, 11.171650, 104, 115, 124, 0.045098
-14.215441, -4.202584, 11.547706, 156, 175, 189, 0.686275
-11.255292, 3.090105, 14.026326, 116, 103, 80, 0.061765
-8.340412, 2.191459, 16.649913, 95, 76, 53, 0.026144
-10.308274, 3.257592, 10.969861, 172, 153, 120, 0.033987
-5.709154, 3.246444, 15.049507, 126, 101, 66, 0.024837
-9.488383, 3.461737, 10.179823, 147, 148, 149, 0.050980
-12.027732, 3.028764, 15.093812, 192, 183, 164, 0.057919
-14.054861, 3.290896, 14.413510, 236, 217, 157, 0.048039
-10.102875, 3.236644, 13.193383, 145, 131, 105, 0.067974
-10.228464, 3.269541, 13.315330, 145, 131, 105, 0.063866
-10.986076, 3.162095, 14.927434, 203, 186, 154, 0.075817
-7.758991, 2.496091, 11.796900, 98, 106, 105, 0.043137
-11.794545, 3.134053, 15.823427, 175, 159, 125, 0.032680
-4.700380, 3.341037, 12.783482, 75, 67, 58, 0.040523
-11.764516, 3.046859, 20.009426, 36, 31, 25, 0.048039
-11.900620, 3.072755, 14.895277, 102, 94, 69, 0.040523
-11.758814, 3.042253, 14.744505, 102, 94, 69, 0.053782
-4.990477, 3.303446, 13.301356, 65, 53, 42, 0.027451
-9.193945, 1.327146, 19.140130, 26, 23, 16, 0.124183
-9.251513, 3.194097, 12.999996, 194, 194, 180, 0.037647
-10.672842, 3.279869, 12.088691, 105, 101, 89, 0.045588
-9.193945, 1.327146, 19.140130, 26, 23, 16, 0.124183
-8.110580, 1.422960, 17.982492, 41, 37, 24, 0.033987
-11.801311, 3.057084, 14.906834, 102, 92, 72, 0.057952
-11.801513, 3.055166, 14.907514, 102, 92, 72, 0.057014
-10.327481, 3.266320, 12.920339, 191, 180, 158, 0.056373
-10.339917, 3.267906, 12.932828, 191, 180, 158, 0.054118
-10.613430, 3.159097, 14.721318, 152, 134, 106, 0.055773
-13.458284, 3.015141, 14.810133, 180, 164, 131, 0.047059
-11.875014, 2.389781, 19.781804, 51, 48, 51, 0.031373
-10.981238, 3.161732, 14.925930, 197, 181, 155, 0.057143
-10.596848, 3.200070, 13.632930, 154, 138, 109, 0.086275
-9.763797, 3.251025, 8.329559, 74, 86, 100, 0.043137
-7.761832, 3.238568, 9.036017, 130, 127, 123, 0.043137
-10.658777, 3.315501, 11.268308, 150, 135, 104, 0.040784
-7.761832, 3.238568, 9.036017, 130, 127, 123, 0.043137
-8.218078, 3.218640, 12.522936, 111, 120, 127, 0.054902
-18.938533, -1.263285, 12.965786, 113, 109, 92, 0.444444
-5.107670, 3.351717, 13.049936, 116, 118, 117, 0.037908
-7.703142, 2.516811, 11.888327, 192, 201, 196, 0.039706
-4.685900, 3.286953, 13.195664, 78, 63, 47, 0.032680
-11.175243, 3.117567, 13.659181, 116, 101, 75, 0.056022
-7.693801, 2.516489, 11.872430, 192, 201, 196, 0.038235
-9.885530, 3.130607, 14.179968, 218, 218, 201, 0.043137
-9.918977, 3.268091, 13.275395, 168, 162, 147, 0.064986
-5.173830, 3.232668, 13.913339, 117, 99, 80, 0.027451
-11.573997, 3.034522, 14.146310, 205, 197, 168, 0.056022
-8.997885, 1.146895, 19.102161, 38, 35, 31, 0.031373
-11.184483, 3.211651, 13.546007, 194, 177, 146, 0.041830
-8.635146, 3.281677, 9.751617, 120, 119, 114, 0.039216
-12.336267, 2.943348, 15.383159, 199, 191, 175, 0.061064
-12.328712, 2.940353, 15.374682, 199, 191, 175, 0.062389
-8.131692, 3.131402, 9.626578, 161, 167, 165, 0.031373
-6.791579, 3.288145, 15.105228, 127, 99, 61, 0.032680
-10.704566, 3.276930, 11.537503, 172, 158, 129, 0.045938
-9.806696, 2.695612, 17.816680, 79, 67, 45, 0.033333
-6.932727, 3.253528, 10.199628, 167, 171, 170, 0.034314
-10.163403, 0.895312, 20.828836, 177, 163, 122, 0.145098
-12.184344, 2.309877, 20.111676, 48, 39, 38, 0.043137
-9.658817, 3.232669, 13.629211, 146, 129, 104, 0.057843
-12.645691, 2.753593, 15.700745, 119, 111, 99, 0.056732
-10.396454, 3.403783, 14.025912, 156, 147, 127, 0.049673
-8.124523, 3.163907, 17.454433, 195, 167, 124, 0.043137
-8.886448, 2.634631, 12.811900, 209, 210, 197, 0.031373
-5.044072, 3.292268, 13.473466, 124, 111, 98, 0.026144
-5.044072, 3.292268, 13.473466, 124, 111, 98, 0.026144
-11.250665, 3.163421, 15.282101, 144, 127, 97, 0.059384
-8.415610, -2.538741, 14.544325, 153, 151, 139, 0.786555
-5.952456, 3.303766, 14.356604, 108, 81, 50, 0.037908
-5.202433, 3.218504, 13.730535, 100, 83, 65, 0.033987
-5.636281, 3.139855, 15.254647, 181, 158, 116, 0.031373
-10.696645, 3.282717, 11.606077, 147, 138, 113, 0.032353
-4.611694, 3.348626, 12.992853, 76, 61, 47, 0.041830
-12.690834, 3.330882, 10.958571, 175, 185, 186, 0.031373
-10.387187, 3.257276, 12.604432, 137, 130, 112, 0.063181
-5.850686, 3.322568, 13.642291, 150, 152, 148, 0.032680
-21.186175, 2.810943, 10.820356, 138, 141, 132, 0.054466
-10.672842, 3.279869, 12.088691, 105, 101, 89, 0.045588
-10.219660, 3.264424, 13.537685, 198, 183, 157, 0.074074
-10.213645, 3.262711, 13.530059, 198, 183, 157, 0.064706
-12.872923, 2.650157, 14.912564, 235, 222, 201, 0.059804
-6.032409, 3.255787, 14.121689, 158, 132, 104, 0.031373
-9.527627, 3.272414, 7.916319, 76, 86, 95, 0.035294
-8.288842, 3.101671, 15.684788, 183, 156, 119, 0.035294
-10.674174, 3.234786, 13.271679, 204, 183, 150, 0.037255
-11.089457, 3.264894, 12.397570, 184, 176, 157, 0.047712
-12.248416, 3.093010, 19.758325, 118, 105, 88, 0.044947
-9.378300, 3.301737, 10.160193, 157, 133, 97, 0.036601
-11.629514, 3.185208, 13.431648, 144, 130, 103, 0.053922
-10.568147, 3.224210, 14.171765, 201, 184, 152, 0.097386
-10.380971, 3.482493, 10.578827, 130, 130, 128, 0.033987
-9.049069, 3.287077, 10.250680, 119, 124, 127, 0.040523
-12.660624, 3.363796, 12.586086, 174, 166, 148, 0.028758
-5.815030, 3.175465, 15.474442, 191, 167, 125, 0.037908
-10.816219, 3.279240, 12.646837, 189, 175, 149, 0.040000
-11.089457, 3.264894, 12.397570, 184, 176, 157, 0.047712
-13.496800, 3.117521, 17.263567, 172, 160, 137, 0.065098
-4.573400, 1.813981, 9.330131, 67, 72, 68, 0.030065
-5.277136, 3.253978, 14.190673, 85, 66, 46, 0.036601
-7.956659, 3.214717, 16.871228, 181, 152, 108, 0.039216
-5.626583, 3.217987, 14.699796, 144, 120, 86, 0.031373
-10.777677, 3.264896, 12.592508, 189, 175, 149, 0.039216
-5.606437, 3.213498, 15.028165, 112, 87, 53, 0.031373
-5.606437, 3.213498, 15.028165, 112, 87, 53, 0.031373
-10.212812, 3.345149, 13.662865, 139, 131, 111, 0.073203
-6.856723, 3.205441, 16.217177, 223, 199, 168, 0.045752
-7.675865, 2.994796, 11.897816, 110, 120, 129, 0.041830
-11.968189, 3.420214, 11.216196, 154, 156, 154, 0.046078
-18.533457, 3.740528, 25.981335, 156, 142, 129, 0.037908
-10.658125, 3.099313, 18.601536, 62, 40, 21, 0.055462
-6.899099, 3.302477, 15.187955, 175, 146, 107, 0.047059
-8.248472, 3.132190, 16.979764, 180, 151, 107, 0.041830
-11.540483, 3.084228, 14.535452, 163, 157, 128, 0.063725
-7.840708, 1.477047, 17.718270, 105, 104, 89, 0.047059
-10.583639, 3.288989, 13.554963, 203, 187, 157, 0.055686
-5.716317, 3.284525, 14.047039, 135, 112, 88, 0.033987
-6.132483, 3.349643, 14.012046, 182, 175, 161, 0.026144
-10.266751, 3.251492, 13.242610, 170, 155, 127, 0.062092
-8.417807, 3.457959, 8.850343, 118, 123, 127, 0.041569
-10.311830, 3.300992, 11.125258, 146, 131, 107, 0.041176
-10.427694, 3.277115, 11.287236, 170, 153, 126, 0.045752
-5.971766, 2.361405, 16.458027, 32, 26, 13, 0.035294
-10.645125, 3.231423, 12.430098, 170, 162, 142, 0.041176
-6.716606, 3.304816, 15.079418, 209, 182, 143, 0.040523
-7.897773, 3.122440, 12.270233, 112, 121, 131, 0.063725
-11.185794, 3.479104, 11.417016, 169, 163, 147, 0.033725
-8.370273, 3.502539, 9.035268, 95, 92, 95, 0.046078
-13.680757, 3.082343, 21.145643, 214, 209, 193, 0.037908
-6.507141, 3.124705, 12.727366, 194, 202, 205, 0.052288
-11.732097, 3.160374, 15.216017, 183, 171, 144, 0.066667
-8.188558, 2.324290, 17.000711, 99, 79, 52, 0.043137
-12.673408, 1.981947, 15.748097, 86, 88, 95, 0.075381
-10.357234, 3.105911, 17.805361, 190, 165, 130, 0.035294
-11.066320, 3.168097, 13.719632, 205, 188, 154, 0.035294
-9.335633, -3.447828, 15.327275, 58, 59, 54, 0.453922
-5.448208, 1.983775, 15.586739, 135, 128, 106, 0.027451
-8.595448, -1.702058, 12.113047, 138, 137, 132, 0.652288
-10.499857, 3.206264, 14.641612, 138, 123, 96, 0.053595
-4.752802, 3.311272, 13.151119, 80, 66, 51, 0.026144
-10.943542, 3.274430, 13.231499, 170, 155, 127, 0.052288
-5.273637, 3.238379, 14.544148, 76, 55, 33, 0.047059
-5.174324, 3.236293, 14.326153, 120, 101, 81, 0.035294
-8.609905, 3.472460, 9.440793, 131, 131, 126, 0.036601
-8.012307, 3.352066, 9.006200, 157, 140, 100, 0.039216
-10.361900, 3.314550, 12.768147, 155, 151, 141, 0.052288
-6.928911, 3.271236, 11.449427, 132, 142, 152, 0.058824
-12.369368, 2.865993, 15.579583, 118, 113, 98, 0.064924
-10.198907, 3.273182, 11.037074, 157, 137, 105, 0.041830
-6.677916, 2.251017, 17.267206, 80, 78, 66, 0.035294
-8.856601, -3.320120, 14.986319, 141, 143, 129, 0.402614
-9.617629, -3.812741, 16.633085, 97, 93, 91, 0.496078
-8.527245, 1.484262, 18.539060, 82, 79, 69, 0.043137
-10.992908, 3.185218, 13.528979, 211, 189, 156, 0.043922
-8.432277, -2.369670, 15.048660, 73, 74, 67, 0.581699
-10.342519, 3.235426, 13.889871, 209, 192, 162, 0.068908
-7.325591, 3.136483, 11.792442, 125, 135, 145, 0.042157
-5.546352, 3.350592, 13.581316, 94, 90, 84, 0.026144
-5.607749, 3.262510, 14.999947, 153, 130, 96, 0.037908
-5.607749, 3.262510, 14.999947, 153, 130, 96, 0.037908
-9.790855, 2.965072, 18.534234, 161, 141, 106, 0.040523
-6.569255, 3.195777, 15.660608, 174, 147, 106, 0.033987
-5.065145, 3.270954, 13.535996, 75, 60, 49, 0.043137
-6.386793, 3.311202, 14.798306, 195, 167, 130, 0.028758
-4.695049, 3.364332, 13.105846, 101, 86, 71, 0.043137
-10.199940, 2.097315, 20.173483, 24, 26, 22, 0.050980
-10.041964, 3.235621, 13.243082, 132, 118, 97, 0.078431
-11.078652, 3.305876, 12.139240, 114, 107, 93, 0.039776
-5.970835, 3.188325, 15.677055, 157, 134, 96, 0.028758
-11.995119, 2.754530, 20.072768, 155, 134, 124, 0.031373
-11.531216, 3.165763, 15.528514, 212, 195, 165, 0.057255
-11.995119, 2.754530, 20.072768, 155, 134, 124, 0.031373
-7.098673, 3.158317, 16.428255, 164, 135, 92, 0.024837
-8.296220, 3.478814, 9.210312, 127, 125, 118, 0.032353
-5.495547, 3.252288, 14.398166, 132, 110, 85, 0.039216
-10.537535, 3.248568, 13.106046, 170, 152, 120, 0.041830
-11.242267, 3.147009, 13.763830, 131, 112, 81, 0.042484
-11.116650, 3.157508, 13.623942, 186, 171, 143, 0.049673
-10.753988, 3.203283, 14.145472, 200, 185, 156, 0.080392
-12.463113, 2.892152, 15.393967, 131, 124, 107, 0.056209
-8.355784, 1.875502, 17.782104, 24, 21, 13, 0.065359
-13.108217, 1.027816, 15.351546, 227, 209, 176, 0.200000
-12.687369, 3.395448, 11.644230, 91, 96, 94, 0.035294
-7.751788, 1.930852, 11.841021, 103, 104, 95, 0.044444
-5.901534, 3.172274, 14.959428, 143, 117, 81, 0.032680
-7.586898, 1.342012, 17.690926, 28, 29, 22, 0.033987
-12.189255, 3.037347, 15.108111, 124, 117, 99, 0.037908
-10.592568, 3.227825, 11.833515, 131, 124, 109, 0.047495
-13.107187, 1.020530, 15.328555, 227, 209, 176, 0.154510
-11.831493, 3.040948, 14.145584, 196, 180, 148, 0.039216
-4.734938, 3.299152, 13.196743, 116, 102, 87, 0.035294
-13.221738, 1.878020, 15.271852, 242, 227, 204, 0.096732
-5.435047, 3.293326, 14.317428, 106, 87, 66, 0.027451
-10.133699, 3.240938, 12.898371, 183, 174, 154, 0.098039
-24.587347, 3.245425, 21.386918, 127, 143, 154, 0.042577
-11.496475, 3.130488, 13.932601, 169, 155, 129, 0.051961
-5.123456, 3.244642, 14.329260, 84, 66, 46, 0.037908
-6.261745, 1.756918, 10.283848, 138, 140, 137, 0.021569
-9.062646, 3.253512, 7.958612, 141, 152, 157, 0.047059
-9.889336, 3.263540, 14.042783, 151, 136, 111, 0.054902
-10.007225, 3.406690, 10.306059, 116, 121, 124, 0.043697
-5.634860, 3.160030, 15.441582, 127, 105, 66, 0.041830
-11.801290, 3.025035, 14.724988, 139, 125, 98, 0.036275
-5.817976, 3.258318, 14.257061, 166, 140, 108, 0.045752
-11.726399, 3.080508, 14.799098, 152, 142, 117, 0.047712
-13.568456, 1.313441, 15.428763, 162, 147, 123, 0.291176
-8.956554, -1.868959, 16.700455, 71, 97, 128, 0.252614
-16.868010, 3.334845, 14.718487, 177, 177, 165, 0.030065
-8.297631, 2.248403, 12.261512, 211, 217, 207, 0.043137
-14.289270, -4.148964, 11.612826, 97, 109, 122, 0.479739
-13.587650, 3.354231, 13.946808, 185, 169, 116, 0.040523
-11.824406, -0.492570, 12.159922, 135, 133, 120, 0.656209
-11.556099, 3.094678, 13.920917, 162, 144, 109, 0.041569
-12.752062, 2.201888, 15.523081, 55, 55, 58, 0.077255
-6.947229, 3.107627, 14.269183, 209, 202, 184, 0.036078
-10.704566, 3.276930, 11.537503, 172, 158, 129, 0.045938
-17.946188, 3.276835, 28.257121, 155, 143, 138, 0.040196
-11.255534, 3.289605, 9.991724, 111, 119, 122, 0.050980
-10.456402, 3.251510, 12.305187, 118, 113, 101, 0.040196
-20.042969, 3.527017, 19.775755, 173, 162, 140, 0.073203
-20.209969, 3.348036, 32.596551, 179, 155, 138, 0.059695
-18.961993, -4.376378, 14.970557, 176, 208, 239, 0.569935
-13.756112, 0.698978, 23.577258, 151, 157, 113, 0.073950
-11.638629, -0.076043, 12.261973, 167, 164, 149, 0.707451
-8.727730, 3.271674, 9.675725, 145, 135, 113, 0.037647
-6.783759, -5.038133, 11.198468, 79, 98, 151, 0.042157
-23.582744, 3.121080, 21.918003, 147, 159, 166, 0.056863
-12.096042, 3.314427, 10.756651, 96, 104, 106, 0.050420
-10.153909, 3.269949, 8.788354, 148, 161, 172, 0.053595
-11.342523, -0.756427, 11.921727, 100, 101, 104, 0.615686
-4.502076, 3.353982, 12.335231, 130, 137, 147, 0.023529
-11.819294, 3.048857, 14.009398, 206, 193, 162, 0.038431
-5.177898, 2.563471, 9.509828, 148, 153, 149, 0.043137
-11.582448, 3.152930, 13.527235, 169, 149, 114, 0.046275
-7.948403, -2.243031, 10.350119, 102, 98, 87, 0.660131
-7.737246, 3.180162, 13.351593, 156, 167, 175, 0.043922
-8.944149, 3.289043, 9.837555, 157, 141, 115, 0.033333
-26.275749, 3.206342, 21.972391, 82, 99, 117, 0.037908
-16.428101, 3.188745, 12.806919, 150, 157, 158, 0.028758
-28.184700, 3.517516, 28.857893, 89, 112, 135, 0.192157
-25.963052, 3.494524, 24.776179, 141, 153, 163, 0.084967
-4.566953, 3.311849, 12.644716, 86, 74, 63, 0.021569
-4.568028, 3.319667, 12.888950, 84, 67, 51, 0.039216
-11.875018, 2.447376, 20.244777, 46, 42, 42, 0.050196
-29.927517, 3.500122, 35.829435, 110, 124, 145, 0.048366
-6.976509, 3.133354, 11.341361, 98, 108, 118, 0.035294
-24.176329, 3.225449, 19.903278, 127, 144, 155, 0.035294
-12.764345, 2.784011, 15.274609, 228, 220, 203, 0.058543
-10.604046, 3.225429, 12.865160, 165, 149, 117, 0.042157
-7.751157, -1.960261, 14.223279, 108, 110, 104, 0.672941
-11.371321, 3.243318, 12.095181, 209, 191, 150, 0.047059
-15.831305, 3.314421, 16.509820, 199, 185, 141, 0.065795
-11.034349, 3.141373, 14.562590, 152, 133, 101, 0.045378
-13.911179, 3.172373, 15.063494, 191, 171, 135, 0.054031
-9.167476, 3.444215, 9.922060, 110, 104, 93, 0.033987
-12.426001, 2.461465, 20.424769, 111, 94, 97, 0.040000
-11.465044, 3.150522, 15.314164, 209, 189, 154, 0.039216
-18.109226, 2.722356, 13.574654, 171, 169, 153, 0.036275
-11.562124, 2.974347, 19.000064, 82, 68, 55, 0.041830
-8.181652, 3.366627, 9.173275, 120, 108, 87, 0.036601
-11.074535, 3.295575, 9.446447, 121, 127, 126, 0.032680
-4.408424, 3.312228, 12.432351, 84, 75, 67, 0.025490
-4.408424, 3.312228, 12.432351, 84, 75, 67, 0.025490
-25.963619, 3.444449, 25.483056, 112, 126, 138, 0.132026
-19.195506, 3.221208, 23.298899, 169, 152, 138, 0.048128
-4.293758, 3.334037, 12.296457, 77, 72, 68, 0.041176
-4.525518, 3.336852, 12.712465, 88, 77, 64, 0.029412
-9.350525, -5.825431, 12.116125, 112, 116, 127, 0.542484
-11.565805, 3.177705, 13.362263, 156, 138, 102, 0.032941
-4.657403, 3.414758, 12.651562, 105, 111, 117, 0.037255
-14.259519, 3.253576, 12.517843, 129, 131, 126, 0.043137
-25.328357, 2.694860, 35.669610, 93, 86, 80, 0.072331
-13.182918, 1.085887, 23.260822, 9, 37, 55, 0.051541
-9.100728, 3.112692, 17.293341, 188, 158, 106, 0.039216
-10.170039, 3.162918, 11.093010, 148, 138, 116, 0.037908
-7.677196, 1.951060, 17.817688, 36, 36, 27, 0.022222
-13.430855, 3.290913, 13.920828, 211, 195, 144, 0.050980
-7.901915, 2.566405, 18.962693, 27, 26, 14, 0.031373
-8.697265, 3.481279, 9.521228, 129, 128, 127, 0.039216
-12.499425, 3.309231, 13.325903, 147, 136, 108, 0.049510
-11.158158, -0.444032, 11.577764, 107, 104, 90, 0.721569
-9.748278, 3.269421, 10.913953, 144, 149, 146, 0.048366
-13.870183, 3.376689, 12.572976, 87, 93, 93, 0.033987
-17.499221, 3.440032, 17.280967, 143, 139, 126, 0.067974
-18.368385, 3.298459, 26.530224, 219, 209, 200, 0.040523
-11.020687, 3.369330, 10.183625, 74, 79, 80, 0.047843
-13.166278, 1.123507, 22.589097, 12, 34, 48, 0.051634
-12.888929, 3.127001, 14.215778, 133, 121, 96, 0.052288
-13.757775, 2.932874, 15.388179, 149, 132, 102, 0.063322
-17.633893, 3.357495, 17.713914, 225, 211, 151, 0.056078
